t_ms,rawX,rawY,rawZ,rawG,sixX,sixY,sixZ,sixG,calX,calY,calZ,calG,calByte,zeroRef
10174,510,479,616,491,513,479,616,491,513,489,615,542,119,521
10184,510,479,616,491,513,479,616,491,513,489,615,542,119,521
10194,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10204,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10214,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10224,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10234,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10244,511,479,616,492,512,479,616,492,514,489,615,541,119,521
10254,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10264,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10274,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10284,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10294,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10304,511,479,616,492,512,479,616,492,514,489,615,541,119,521
10314,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10324,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10334,510,479,616,491,513,479,616,491,513,489,615,542,119,521
10344,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10354,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10364,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10374,511,479,616,491,512,479,616,491,514,489,615,542,119,521
10384,511,479,616,492,512,479,616,492,514,489,615,541,119,521
10394,511,479,616,492,512,479,616,492,514,489,615,541,119,521
10404,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10414,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10424,511,479,616,491,512,479,616,491,514,489,615,542,119,521
10434,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10444,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10454,511,479,616,492,512,479,616,492,514,489,615,541,119,521
10464,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10474,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10484,510,479,616,491,513,479,616,491,513,489,615,542,119,521
10494,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10504,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10514,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10524,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10534,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10544,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10554,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10564,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10574,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10584,510,479,616,492,513,479,616,492,513,489,615,541,119,521
