t_ms,rawX,rawY,rawZ,rawG,sixX,sixY,sixZ,sixG,calX,calY,calZ,calG,calByte,zeroRef
11896,511,492,601,499,512,492,601,499,516,488,622,512,0,499
11906,510,492,600,498,513,492,600,498,514,488,621,513,0,499
11916,511,492,601,498,512,492,601,498,516,488,622,513,0,499
11926,511,492,601,499,512,492,601,499,516,488,622,512,0,499
11936,510,492,600,498,513,492,600,498,514,488,621,513,0,499
11946,511,492,601,499,512,492,601,499,516,488,622,512,0,499
11956,511,492,601,499,512,492,601,499,516,488,622,512,0,499
11966,510,492,600,498,513,492,600,498,514,488,621,513,0,499
11976,510,492,600,498,513,492,600,498,514,488,621,513,0,499
11986,511,493,601,499,512,493,601,499,516,489,622,512,0,499
11996,511,492,600,498,512,492,600,498,516,488,621,513,0,499
12006,511,492,601,498,512,492,601,498,516,488,622,513,0,499
12016,511,492,601,499,512,492,601,499,516,488,622,512,0,499
12026,510,492,600,498,513,492,600,498,514,488,621,513,0,499
12036,510,492,601,498,513,492,601,498,514,488,622,513,0,499
12046,511,493,601,499,512,493,601,499,516,489,622,512,0,499
12056,510,492,601,498,513,492,601,498,514,488,622,513,0,499
12066,511,492,601,498,512,492,601,498,516,488,622,513,0,499
12076,511,492,601,499,512,492,601,499,516,488,622,512,0,499
12086,511,492,600,498,512,492,600,498,516,488,621,513,0,499
