t_ms,rawX,rawY,rawZ,rawG,sixX,sixY,sixZ,sixG,calX,calY,calZ,calG,calByte,zeroRef
3466,513,500,382,500,510,500,382,500,512,502,398,512,0,500
3476,513,500,382,500,510,500,382,500,512,502,398,512,0,500
3486,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3496,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3506,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3516,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3526,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3536,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3546,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3556,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3566,513,501,382,500,510,501,382,500,512,503,398,512,0,500
3576,513,501,382,500,510,501,382,500,512,503,398,512,0,500
3586,514,501,384,500,509,501,384,500,513,503,399,512,0,500
3596,514,501,384,500,509,501,384,500,513,503,399,512,0,500
3606,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3616,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3626,513,500,384,500,510,500,384,500,512,502,399,512,0,500
3636,513,500,384,500,510,500,384,500,512,502,399,512,0,500
3646,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3656,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3666,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3676,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3686,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3696,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3706,514,500,383,500,509,500,383,500,513,502,399,512,0,500
3716,514,500,383,500,509,500,383,500,513,502,399,512,0,500
3726,513,499,383,500,510,499,383,500,512,501,399,512,0,500
3736,513,499,383,500,510,499,383,500,512,501,399,512,0,500
3746,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3756,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3766,514,500,382,500,509,500,382,500,513,502,398,512,0,500
3776,514,500,382,500,509,500,382,500,513,502,398,512,0,500
3786,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3796,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3806,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3816,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3826,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3836,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3846,512,500,383,500,511,500,383,500,512,502,399,512,0,500
3856,512,500,383,500,511,500,383,500,512,502,399,512,0,500
3866,512,500,383,500,511,500,383,500,512,502,399,512,0,500
3876,512,500,383,500,511,500,383,500,512,502,399,512,0,500
3886,513,500,383,500,510,500,383,500,512,502,399,512,0,500
